,publish_date,headline_text
2981,20030305,armstrong en route for famous five
2982,20030305,arroyo says no philippine combat for us soldiers
2983,20030305,ashamed dublin apologises after head butt
2984,20030305,aspirin may cut risk of throat cancer researchers
2985,20030305,aussie dollar continues climb
2986,20030305,australia appeals against public flogging in saudi
2987,20030305,australia to face sri lanka in sixes
2988,20030305,australia wary of sri lankan spinners
2989,20030305,aust sharemarket at three year low
2990,20030305,autopsy report released after german tourist dies
2991,20030305,bacher defends world cup rain policy
2992,20030305,bali travel warning to stay high
2993,20030305,banana shire votes to uphold electorate decision
2994,20030305,beachley through to gold coast third round
2995,20030305,bergkamp may extend stay at arsenal
2996,20030305,betis striker tomas apologises for driving into
2997,20030305,blair ivanov discuss iraq crisis
2998,20030305,brisbane barrister to head qld mining council
2999,20030305,brisbane small lot housing plan draws criticism
3000,20030305,briton makes second big rowing attempt
3001,20030305,brogden pledges cut in hospital waiting lists
3002,20030305,brumbies drop wayward walker
3003,20030305,bulk billing dependent on larger rebate crean
3004,20030305,bushfire costs more than expected act govt
3005,20030305,busselton brings in new ceo
3006,20030305,cairns casino future looking brighter
3007,20030305,call for task force to address land council woes
3008,20030305,campaspe ceo accepts mildura position
3009,20030305,cape york authorities lobby over planned race meet
3010,20030305,carlos the jackal aide faces court again in germany
3011,20030305,carr promises crackdown on scams
3012,20030305,carr quiet on waterfall dispute
3013,20030305,chappell leaves coaching door open
3014,20030305,chinas national congress opens in beijing
3015,20030305,chinese congress expected to announce leadership
3016,20030305,claim un has draft plan to establish new iraqi govt
3017,20030305,compo for uk coal miners extends to australia
3018,20030305,conservationists want logging policy changed
3019,20030305,coulthard says new rules encourage collusion
3020,20030305,councillor criticises federal bushfire efforts
3021,20030305,council seeks fire management funds
3022,20030305,crean slams govts response to mans saudi punishment
3023,20030305,cyclone continues to drift off qld coastline
3024,20030305,cyclone intensifies off qld coast
3025,20030305,debate over victorian drought payment applications
3026,20030305,designs changed for renmark entrance wall
3027,20030305,detainees smash windows doors at baxter
3028,20030305,dollar tipped to strengthen as rates stay on hold
3029,20030305,domestic violence more common in rural areas study
3030,20030305,dons condemn pompey to rare defeat
3031,20030305,downer urges australians to leave iraq
3032,20030305,education union wants more school resources
3033,20030305,electrolux denies jobs will be cut
3034,20030305,farmers welcomes gm moratorium pledge
3035,20030305,father of murdered woman pleads for public help
3036,20030305,fears grow over gillespie injury
3037,20030305,fifa wins battle with doping agency
3038,20030305,figures highlight aged care home woes
3039,20030305,figures show december economic growth subdued
3040,20030305,firm plans to take over former nestle factory
3041,20030305,fishermen hope conditions right for catches
3042,20030305,former bond director relying on appeal to avoid
3043,20030305,four islamic guerillas killed in indian kashmir
3044,20030305,german red devils find cup heaven
3045,20030305,gold coast welcomes draft tour operator legislation
3046,20030305,goulburn council airs water supply concerns
3047,20030305,govt investigating returned anti terror kits
3048,20030305,grain growers yet to decide on merger
3049,20030305,greens lobby labor to meet demands for preferences
3050,20030305,guards back colleague over prisoners shooting
3051,20030305,hewitt leads australian charge in arizona
3052,20030305,holders deportivo confident of kings cup comeback
3053,20030305,home builders may pay for noise reduction measures
3054,20030305,hookes wants warne to train with bushrangers
3055,20030305,hrt cleared to race in melbourne
3056,20030305,human shield determined to stay in iraq
3057,20030305,indigenous issues to be considered in weir work
3058,20030305,injured gillespie bows out of cricket world cup
3059,20030305,irish athlete fails dope test
3060,20030305,irrigators angry over water sharing plans
3061,20030305,islamic leaders open iraq summit
3062,20030305,israel arrests 20 demolishes house in west bank
3063,20030305,israeli sanctions choking palestinian prosperity
3064,20030305,jackson calls for afl betting ban
3065,20030305,keira mp praises police work
3066,20030305,killer of top federal cop seeks fresh inquiry
3067,20030305,kucera urged to act on port hedland hospital report
3068,20030305,labor advocates special visas for e timor refugees
3069,20030305,land council disappointed settlement offer
3070,20030305,late winner dents portsmouths title hopes
3071,20030305,leaders reject criticism of crime bidding war
3072,20030305,leaders struggle to revive n ireland peace process
3073,20030305,leading nigerian opposition politician assassinated
3074,20030305,lifesaving champ ready to bow out with win
3075,20030305,liverpool want houllier for life
3076,20030305,long boarders hit noosa
3077,20030305,man faces court on attempted murder charge
3078,20030305,man to appear in court on home invasion charges
3079,20030305,marseille come out on top in battle of french
3080,20030305,martin pushes for timor sea treaty ratification
3081,20030305,mayor questions election pledge relevance
3082,20030305,mcenroe named to laureus sports academy
3083,20030305,media watchdog denounces violence against armenian
3084,20030305,medicare levy may rise 50 pc under labor costello
3085,20030305,mid north coast goes against state crime trends
3086,20030305,mixed year ahead for farm commodities
3087,20030305,more support sought for chamber of commerce
3088,20030305,more than 500 students in brisbane march in anti
3089,20030305,mother tells court other child dropped baby twice
3090,20030305,motion for peace ends with councillor eviction
3091,20030305,mp calls for second karratha pharmacy
3092,20030305,mp denies drug rehab centre claims
3093,20030305,mp seeks change to road funds formula
3094,20030305,mp welcomes snowy rehab project changes
3095,20030305,new deep space facility opened in wa
3096,20030305,newly discovered daisy planted in tas gardens
3097,20030305,no malice or complacency in columbia tragedy nasa
3098,20030305,norway player who helped topple england dies
3099,20030305,nrl approves golden point rule
3100,20030305,nsw govt releases aboriginal affairs policy
3101,20030305,nsw govt to fund election promises from budget
3102,20030305,nsw parties guilty of political pragmatism dpp
3103,20030305,nz woman offers bush crucifixion for peace deal
3104,20030305,opposition leader assassinated in run up to
3105,20030305,pair to face fraud charges
3106,20030305,palestinian israeli dispute still on us agenda
3107,20030305,paradorn crashes out in arizona
3108,20030305,pastoralists want wild dog answers
3109,20030305,pbl shares rise after strong half year profit
3110,20030305,peace t shirt lands man in strife
3111,20030305,plane engineers allege virgin safety scares
3112,20030305,planned atm changes wont hurt regions aba
3113,20030305,pm denies plan for bulk billing means test
3114,20030305,pm denies sas troops already in iraq
3115,20030305,pm flags possible war decision by weekend
3116,20030305,pm flags possible war decision next week
3117,20030305,pm labels public flogging appallingly inhumane
